GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0010556	P	regulation of macromolecule biosynthetic process	22	317	1843	37767	0.065	0.59	// A0A0D3EID7 // A0A0D3D1P8 // A0A0D3D1M2 // A0A0D3EIB3 // A0A0D3EIB8 // A0A0D3D1T6 // A0A0D3EI72 // A0A0D3D1V4 // A0A0D3D1V6 // A0A0D3D141 // A0A0D3BA12 // A0A0D3EIE6 // A0A0D3D1J7 // A0A0D3D1Q5 // A0A0D3D1Q3 // A0A0D3D1S5 // A0A0D3D1S3 // A0A0D3D1F7 // A0A0D3D151 // A0A0D3BA06 // A0A0D3D170 // A0A0D3BA04 
GO:0006519	P	cellular amino acid and derivative metabolic process	10	317	682	37767	0.066	0.59	// A0A0D3B9Q6 // A0A0D3B9N2 // A0A0D3BA59 // A0A0D3BA58 // A0A0D3D1J6 // A0A0D3D1M3 // A0A0D3B9K2 // A0A0D3D1Z9 // A0A0D3D1T5 // A0A0D3D1R8 
GO:0048364	P	root development	5	317	255	37767	0.067	0.59	// A0A0D3D1T5 // A0A0D3B9R2 // A0A0D3EIG2 // A0A0D3D1M1 // A0A0D3EIG9 
GO:0048518	P	positive regulation of biological process	5	317	259	37767	0.071	0.61	// A0A0D3EID7 // A0A0D3D1T5 // A0A0D3EIB3 // A0A0D3D1G3 // A0A0D3D1M2 
GO:0048869	P	cellular developmental process	8	317	520	37767	0.076	0.63	// A0A0D3D1G9 // A0A0D3B9P7 // A0A0D3EID7 // A0A0D3EIF8 // A0A0D3D1M1 // A0A0D3D1R6 // A0A0D3D1T5 // A0A0D3D170 
GO:0022607	P	cellular component assembly	5	317	265	37767	0.076	0.63	// A0A0D3D1G9 // A0A0D3B9T3 // A0A0D3B9S6 // A0A0D3D170 // A0A0D3B9Y4 
GO:0009889	P	regulation of biosynthetic process	22	317	1881	37767	0.076	0.63	// A0A0D3EID7 // A0A0D3D1P8 // A0A0D3D1M2 // A0A0D3EIB3 // A0A0D3EIB8 // A0A0D3D1T6 // A0A0D3EI72 // A0A0D3D1V4 // A0A0D3D1V6 // A0A0D3D141 // A0A0D3BA12 // A0A0D3EIE6 // A0A0D3D1J7 // A0A0D3D1Q5 // A0A0D3D1Q3 // A0A0D3D1S5 // A0A0D3D1S3 // A0A0D3D1F7 // A0A0D3D151 // A0A0D3BA06 // A0A0D3D170 // A0A0D3BA04 
GO:0031326	P	regulation of cellular biosynthetic process	22	317	1881	37767	0.076	0.63	// A0A0D3EID7 // A0A0D3D1P8 // A0A0D3D1M2 // A0A0D3EIB3 // A0A0D3EIB8 // A0A0D3D1T6 // A0A0D3EI72 // A0A0D3D1V4 // A0A0D3D1V6 // A0A0D3D141 // A0A0D3BA12 // A0A0D3EIE6 // A0A0D3D1J7 // A0A0D3D1Q5 // A0A0D3D1Q3 // A0A0D3D1S5 // A0A0D3D1S3 // A0A0D3D1F7 // A0A0D3D151 // A0A0D3BA06 // A0A0D3D170 // A0A0D3BA04 
GO:0016049	P	cell growth	5	317	265	37767	0.076	0.63	// A0A0D3D1G9 // A0A0D3B9Y4 // A0A0D3D1M1 // A0A0D3EIF8 // A0A0D3D1T5 
GO:0008361	P	regulation of cell size	5	317	274	37767	0.085	0.69	// A0A0D3D1G9 // A0A0D3B9Y4 // A0A0D3D1M1 // A0A0D3EIF8 // A0A0D3D1T5 
GO:0007049	P	cell cycle	5	317	275	37767	0.086	0.69	// A0A0D3D170 // A0A0D3EIG5 // A0A0D3D1E4 // A0A0D3EIB7 // A0A0D3D1M2 
GO:0009653	P	anatomical structure morphogenesis	9	317	637	37767	0.093	0.74	// A0A0D3D1G9 // A0A0D3EID7 // A0A0D3EIF8 // A0A0D3EIH2 // A0A0D3D1M1 // A0A0D3D170 // A0A0D3D1T5 // A0A0D3B9R2 // A0A0D3D1B3 
GO:0051716	P	cellular response to stimulus	11	317	840	37767	0.1	0.79	// A0A0D3D1B2 // A0A0D3D1B3 // A0A0D3D1C3 // A0A0D3D1E4 // A0A0D3D1M2 // A0A0D3EIG5 // A0A0D3D1F7 // A0A0D3D1D3 // A0A0D3D184 // A0A0D3B9J9 // A0A0D3EIG9 
GO:0044265	P	cellular macromolecule catabolic process	7	317	465	37767	0.1	0.79	// A0A0D3B9T9 // A0A0D3D1B1 // A0A0D3EIG5 // A0A0D3B9K0 // A0A0D3BA22 // A0A0D3D1S2 // A0A0D3B9S6 
GO:0060255	P	regulation of macromolecule metabolic process	23	317	2060	37767	0.1	0.8	// A0A0D3EID7 // A0A0D3D1P8 // A0A0D3D1M2 // A0A0D3EIB3 // A0A0D3EIB8 // A0A0D3D1T6 // A0A0D3EI72 // A0A0D3D1V4 // A0A0D3D1V6 // A0A0D3D141 // A0A0D3BA12 // A0A0D3EIE6 // A0A0D3D1J7 // A0A0D3D1Q5 // A0A0D3EIG5 // A0A0D3D1Q3 // A0A0D3D1S5 // A0A0D3D1S3 // A0A0D3D1F7 // A0A0D3D151 // A0A0D3BA06 // A0A0D3D170 // A0A0D3BA04 
GO:0006952	P	defense response	10	317	766	37767	0.12	0.89	// A0A0D3B9U8 // A0A0D3B9P4 // A0A0D3B9P2 // A0A0D3B9P3 // A0A0D3D1C3 // A0A0D3D1J7 // A0A0D3D1D3 // A0A0D3D1R2 // A0A0D3D1S8 // A0A0D3D1D9 
GO:0044271	P	cellular nitrogen compound biosynthetic process	6	317	394	37767	0.12	0.91	// A0A0D3B9Q6 // A0A0D3D1J6 // A0A0D3D1F1 // A0A0D3B9K2 // A0A0D3D1Z9 // A0A0D3D1R8 
GO:0019222	P	regulation of metabolic process	24	317	2210	37767	0.12	0.92	// A0A0D3EID7 // A0A0D3D1P8 // A0A0D3D1M2 // A0A0D3EIB3 // A0A0D3EIB8 // A0A0D3D1T6 // A0A0D3EI72 // A0A0D3D1V4 // A0A0D3D1V6 // A0A0D3D1G3 // A0A0D3D141 // A0A0D3BA12 // A0A0D3EIE6 // A0A0D3D1J7 // A0A0D3D1Q5 // A0A0D3EIG5 // A0A0D3D1Q3 // A0A0D3D1S5 // A0A0D3D1S3 // A0A0D3D1F7 // A0A0D3D151 // A0A0D3BA06 // A0A0D3D170 // A0A0D3BA04 
GO:0010468	P	regulation of gene expression	22	317	2001	37767	0.12	0.92	// A0A0D3EID7 // A0A0D3D1P8 // A0A0D3D1M2 // A0A0D3EIB3 // A0A0D3EIB8 // A0A0D3D1T6 // A0A0D3EI72 // A0A0D3D1V4 // A0A0D3D1V6 // A0A0D3D141 // A0A0D3BA12 // A0A0D3EIE6 // A0A0D3D1J7 // A0A0D3D1Q5 // A0A0D3D1Q3 // A0A0D3D1S5 // A0A0D3D1S3 // A0A0D3D1F7 // A0A0D3D151 // A0A0D3BA06 // A0A0D3D170 // A0A0D3BA04 
GO:0007165	P	signal transduction	12	317	1228	37767	0.34	1	// A0A0D3B9U8 // A0A0D3D1D8 // A0A0D3D1B3 // A0A0D3B9W9 // A0A0D3B9V0 // A0A0D3B9U4 // A0A0D3D1F7 // A0A0D3BA26 // A0A0D3B9S8 // A0A0D3BA15 // A0A0D3D1V3 // A0A0D3D1S8 
GO:0000003	P	reproduction	12	317	1186	37767	0.3	1	// A0A0D3D1G9 // A0A0D3B9P7 // A0A0D3EIF8 // A0A0D3EIH2 // A0A0D3D1D7 // A0A0D3D195 // A0A0D3EIE1 // A0A0D3D1R6 // A0A0D3EIB3 // A0A0D3D184 // A0A0D3D162 // A0A0D3D1B3 
GO:0048513	P	organ development	9	317	838	37767	0.28	1	// A0A0D3EID7 // A0A0D3EIH2 // A0A0D3D1B3 // A0A0D3EIG9 // A0A0D3D1M1 // A0A0D3EIG2 // A0A0D3D170 // A0A0D3D1T5 // A0A0D3B9R2 
GO:0048519	P	negative regulation of biological process	5	317	442	37767	0.32	1	// A0A0D3B9T3 // A0A0D3EIB3 // A0A0D3D1D3 // A0A0D3D1M2 // A0A0D3D170 
GO:0003006	P	reproductive developmental process	11	317	978	37767	0.2	1	// A0A0D3D1G9 // A0A0D3B9P7 // A0A0D3EIF8 // A0A0D3EIH2 // A0A0D3D1D7 // A0A0D3D195 // A0A0D3D1R6 // A0A0D3EIB3 // A0A0D3D184 // A0A0D3D162 // A0A0D3D1B3 
GO:0010033	P	response to organic substance	8	317	1342	37767	0.88	1	// A0A0D3D1B3 // A0A0D3D1E5 // A0A0D3EIG9 // A0A0D3D1J7 // A0A0D3D1F7 // A0A0D3B9S6 // A0A0D3D170 // A0A0D3EI62 
GO:0051704	P	multi-organism process	6	317	776	37767	0.64	1	// A0A0D3D1G9 // A0A0D3B9P4 // A0A0D3B9P2 // A0A0D3EIF8 // A0A0D3EIG9 // A0A0D3B9P3 
GO:0009607	P	response to biotic stimulus	5	317	638	37767	0.62	1	// A0A0D3B9S6 // A0A0D3B9P4 // A0A0D3B9P2 // A0A0D3B9P3 // A0A0D3EIG9 
GO:0019538	P	protein metabolic process	25	317	4009	37767	0.96	1	// A0A0D3B9L3 // A0A0D3B9N2 // A0A0D3D1M2 // A0A0D3EIB3 // A0A0D3D1T5 // A0A0D3B9S6 // A0A0D3B9S1 // A0A0D3B9W7 // A0A0D3B9K7 // A0A0D3B9M9 // A0A0D3D148 // A0A0D3BA14 // A0A0D3EI97 // A0A0D3EI90 // A0A0D3BA59 // A0A0D3BA58 // A0A0D3B9X5 // A0A0D3EIA7 // A0A0D3D1S2 // A0A0D3D170 // A0A0D3B9T8 // A0A0D3B9T6 // A0A0D3D1F5 // A0A0D3EIC1 // A0A0D3D1Z7 
GO:0016053	P	organic acid biosynthetic process	6	317	417	37767	0.14	1	// A0A0D3B9Q6 // A0A0D3D1J6 // A0A0D3EID9 // A0A0D3B9K2 // A0A0D3D1Z9 // A0A0D3D1R8 
GO:0044267	P	cellular protein metabolic process	24	317	3487	37767	0.87	1	// A0A0D3B9L3 // A0A0D3B9N2 // A0A0D3D1M2 // A0A0D3EIB3 // A0A0D3B9S6 // A0A0D3B9S1 // A0A0D3B9W7 // A0A0D3B9K7 // A0A0D3B9M9 // A0A0D3D148 // A0A0D3BA14 // A0A0D3EI97 // A0A0D3EI90 // A0A0D3BA59 // A0A0D3BA58 // A0A0D3B9X5 // A0A0D3EIA7 // A0A0D3D1S2 // A0A0D3D170 // A0A0D3B9T8 // A0A0D3B9T6 // A0A0D3D1F5 // A0A0D3EIC1 // A0A0D3D1Z7 
GO:0043412	P	macromolecule modification	13	317	1636	37767	0.62	1	// A0A0D3B9P7 // A0A0D3D1H2 // A0A0D3EI97 // A0A0D3D1M2 // A0A0D3D1P6 // A0A0D3EIG1 // A0A0D3D148 // A0A0D3EIB3 // A0A0D3EIC1 // A0A0D3D1U7 // A0A0D3BA30 // A0A0D3D170 // A0A0D3D1F5 
GO:0046394	P	carboxylic acid biosynthetic process	6	317	417	37767	0.14	1	// A0A0D3B9Q6 // A0A0D3D1J6 // A0A0D3EID9 // A0A0D3B9K2 // A0A0D3D1Z9 // A0A0D3D1R8 
GO:0050896	P	response to stimulus	32	317	4057	37767	0.67	1	// A0A0D3EID5 // A0A0D3D1K8 // A0A0D3D1M2 // A0A0D3EIB3 // A0A0D3D1R2 // A0A0D3D187 // A0A0D3D1T5 // A0A0D3B9J9 // A0A0D3B9U8 // A0A0D3D1E5 // A0A0D3D1E4 // A0A0D3D162 // A0A0D3EI62 // A0A0D3EIG9 // A0A0D3D1J7 // A0A0D3EIG5 // A0A0D3D195 // A0A0D3D1C3 // A0A0D3D1B2 // A0A0D3B9P2 // A0A0D3D1S8 // A0A0D3B9P3 // A0A0D3B9P4 // A0A0D3D1D8 // A0A0D3D1D9 // A0A0D3D1D7 // A0A0D3D1F7 // A0A0D3D1B3 // A0A0D3D1D3 // A0A0D3D184 // A0A0D3D170 // A0A0D3B9S6 
GO:0006950	P	response to stress	22	317	2320	37767	0.31	1	// A0A0D3D1K8 // A0A0D3D1M2 // A0A0D3D184 // A0A0D3D187 // A0A0D3D1T5 // A0A0D3B9U8 // A0A0D3D1C3 // A0A0D3D1E4 // A0A0D3EIG9 // A0A0D3D1J7 // A0A0D3EIG5 // A0A0D3B9J9 // A0A0D3D1B2 // A0A0D3B9P2 // A0A0D3D1S8 // A0A0D3B9P3 // A0A0D3B9P4 // A0A0D3D1D8 // A0A0D3D1D9 // A0A0D3D1D3 // A0A0D3D1R2 // A0A0D3B9S6 
GO:0044085	P	cellular component biogenesis	6	317	571	37767	0.35	1	// A0A0D3D1G9 // A0A0D3B9Y4 // A0A0D3B9T3 // A0A0D3EIG5 // A0A0D3D170 // A0A0D3B9S6 
GO:0009314	P	response to radiation	8	317	613	37767	0.15	1	// A0A0D3EID5 // A0A0D3D1D7 // A0A0D3D1K8 // A0A0D3EIG5 // A0A0D3EIB3 // A0A0D3D195 // A0A0D3D187 // A0A0D3D162 
GO:0009791	P	post-embryonic development	8	317	705	37767	0.25	1	// A0A0D3EIH2 // A0A0D3D1B3 // A0A0D3D1D7 // A0A0D3D195 // A0A0D3EIB3 // A0A0D3D184 // A0A0D3D162 // A0A0D3D170 
GO:0009416	P	response to light stimulus	7	317	596	37767	0.24	1	// A0A0D3EID5 // A0A0D3D1K8 // A0A0D3D1D7 // A0A0D3EIB3 // A0A0D3D195 // A0A0D3D187 // A0A0D3D162 
GO:0009719	P	response to endogenous stimulus	5	317	1068	37767	0.95	1	// A0A0D3D1B3 // A0A0D3EI62 // A0A0D3D1F7 // A0A0D3D1E5 // A0A0D3EIG9 
GO:0009057	P	macromolecule catabolic process	7	317	982	37767	0.72	1	// A0A0D3B9T9 // A0A0D3D1B1 // A0A0D3EIG5 // A0A0D3B9K0 // A0A0D3BA22 // A0A0D3D1S2 // A0A0D3B9S6 
GO:0032502	P	developmental process	19	317	2304	37767	0.57	1	// A0A0D3D1G9 // A0A0D3B9P7 // A0A0D3EID7 // A0A0D3EIF8 // A0A0D3EIG9 // A0A0D3EIH2 // A0A0D3D1M1 // A0A0D3D1D7 // A0A0D3EIG2 // A0A0D3D195 // A0A0D3D1R6 // A0A0D3EIB3 // A0A0D3D184 // A0A0D3D170 // A0A0D3D162 // A0A0D3D1T5 // A0A0D3B9R2 // A0A0D3D1M2 // A0A0D3D1B3 
GO:0032501	P	multicellular organismal process	19	317	2094	37767	0.4	1	// A0A0D3D1G9 // A0A0D3B9P7 // A0A0D3EID7 // A0A0D3EIF8 // A0A0D3EIG9 // A0A0D3EIH2 // A0A0D3D1M1 // A0A0D3D1D7 // A0A0D3EIG2 // A0A0D3D195 // A0A0D3D1R6 // A0A0D3EIB3 // A0A0D3D184 // A0A0D3D170 // A0A0D3D162 // A0A0D3D1T5 // A0A0D3B9R2 // A0A0D3D1M2 // A0A0D3D1B3 
GO:0048608	P	reproductive structure development	7	317	978	37767	0.71	1	// A0A0D3EIH2 // A0A0D3D1B3 // A0A0D3D1D7 // A0A0D3D195 // A0A0D3EIB3 // A0A0D3D184 // A0A0D3D162 
GO:0006979	P	response to oxidative stress	5	317	332	37767	0.15	1	// A0A0D3D1B2 // A0A0D3B9J9 // A0A0D3D1D8 // A0A0D3D1K8 // A0A0D3D187 
GO:0009725	P	response to hormone stimulus	5	317	982	37767	0.92	1	// A0A0D3D1B3 // A0A0D3EI62 // A0A0D3D1F7 // A0A0D3D1E5 // A0A0D3EIG9 
GO:0048731	P	system development	9	317	839	37767	0.28	1	// A0A0D3EID7 // A0A0D3EIH2 // A0A0D3D1B3 // A0A0D3EIG9 // A0A0D3D1M1 // A0A0D3EIG2 // A0A0D3D170 // A0A0D3D1T5 // A0A0D3B9R2 
GO:0007275	P	multicellular organismal development	19	317	2020	37767	0.34	1	// A0A0D3D1G9 // A0A0D3B9P7 // A0A0D3EID7 // A0A0D3EIF8 // A0A0D3EIG9 // A0A0D3EIH2 // A0A0D3D1M1 // A0A0D3D1D7 // A0A0D3EIG2 // A0A0D3D195 // A0A0D3D1R6 // A0A0D3EIB3 // A0A0D3D184 // A0A0D3D170 // A0A0D3D162 // A0A0D3D1T5 // A0A0D3B9R2 // A0A0D3D1M2 // A0A0D3D1B3 
GO:0040007	P	growth	5	317	340	37767	0.16	1	// A0A0D3D1G9 // A0A0D3B9Y4 // A0A0D3D1M1 // A0A0D3EIF8 // A0A0D3D1T5 
GO:0006464	P	protein modification process	7	317	1474	37767	0.97	1	// A0A0D3D1M2 // A0A0D3D1F5 // A0A0D3EIB3 // A0A0D3EIC1 // A0A0D3D148 // A0A0D3D170 // A0A0D3EI97 
GO:0022414	P	reproductive process	12	317	1161	37767	0.27	1	// A0A0D3D1G9 // A0A0D3B9P7 // A0A0D3EIF8 // A0A0D3EIH2 // A0A0D3D1D7 // A0A0D3D195 // A0A0D3EIE1 // A0A0D3D1R6 // A0A0D3EIB3 // A0A0D3D184 // A0A0D3D162 // A0A0D3D1B3 
GO:0042221	P	response to chemical stimulus	14	317	2085	37767	0.84	1	// A0A0D3D1D8 // A0A0D3D1K8 // A0A0D3D1E5 // A0A0D3EIG9 // A0A0D3D1B2 // A0A0D3D187 // A0A0D3D1F7 // A0A0D3D1J7 // A0A0D3EI62 // A0A0D3D170 // A0A0D3D1T5 // A0A0D3B9J9 // A0A0D3B9S6 // A0A0D3D1B3 
GO:0009056	P	catabolic process	14	317	1307	37767	0.21	1	// A0A0D3B9T9 // A0A0D3B9Z4 // A0A0D3B9Z7 // A0A0D3D1B2 // A0A0D3D1G3 // A0A0D3D1D7 // A0A0D3BA22 // A0A0D3EIG1 // A0A0D3D1S2 // A0A0D3EIG5 // A0A0D3B9K0 // A0A0D3B9S6 // A0A0D3D1B1 // A0A0D3B9J9 
GO:0008610	P	lipid biosynthetic process	6	317	439	37767	0.17	1	// A0A0D3D1Q9 // A0A0D3D1B1 // A0A0D3B9T2 // A0A0D3EID9 // A0A0D3D161 // A0A0D3D164 
GO:0009628	P	response to abiotic stimulus	10	317	1471	37767	0.79	1	// A0A0D3EID5 // A0A0D3D1D7 // A0A0D3D1D8 // A0A0D3D1K8 // A0A0D3EIG5 // A0A0D3EIB3 // A0A0D3D195 // A0A0D3D187 // A0A0D3D162 // A0A0D3D1T5 
GO:0048856	P	anatomical structure development	16	317	1726	37767	0.38	1	// A0A0D3D1G9 // A0A0D3EIH2 // A0A0D3EID7 // A0A0D3EIF8 // A0A0D3EIG9 // A0A0D3D1M1 // A0A0D3D1D7 // A0A0D3EIG2 // A0A0D3D195 // A0A0D3EIB3 // A0A0D3D184 // A0A0D3D170 // A0A0D3D162 // A0A0D3D1T5 // A0A0D3B9R2 // A0A0D3D1B3 
GO:0006259	P	DNA metabolic process	5	317	405	37767	0.26	1	// A0A0D3D170 // A0A0D3EIG5 // A0A0D3D184 // A0A0D3D1E4 // A0A0D3D1M2 
GO:0006412	P	translation	13	317	1445	37767	0.44	1	// A0A0D3B9L3 // A0A0D3B9T8 // A0A0D3B9N2 // A0A0D3BA59 // A0A0D3BA58 // A0A0D3B9X5 // A0A0D3B9T6 // A0A0D3D1Z7 // A0A0D3B9M9 // A0A0D3EIA7 // A0A0D3D1M2 // A0A0D3BA14 // A0A0D3EI90 
GO:0046872	F	metal ion binding	50	317	1997	37767	8.7e-12	2.6e-09	// A0A0D3B9L2 // A0A0D3BA40 // A0A0D3B9Y9 // A0A0D3D1K8 // A0A0D3D1R2 // A0A0D3B9Y6 // A0A0D3B9N8 // A0A0D3B9Y0 // A0A0D3B9S7 // A0A0D3B9Z3 // A0A0D3D1T8 // A0A0D3B9S8 // A0A0D3D1M0 // A0A0D3D1K9 // A0A0D3D1T6 // A0A0D3B9Y8 // A0A0D3D1C5 // A0A0D3BA29 // A0A0D3B9W4 // A0A0D3B9U2 // A0A0D3B9S0 // A0A0D3B9K2 // A0A0D3D198 // A0A0D3D141 // A0A0D3B9K8 // A0A0D3B9L9 // A0A0D3EIG7 // A0A0D3D1Q3 // A0A0D3EIA0 // A0A0D3EIA1 // A0A0D3B9J9 // A0A0D3D1W1 // A0A0D3D1B2 // A0A0D3D1W2 // A0A0D3EIA8 // A0A0D3B9R7 // A0A0D3D1B4 // A0A0D3D1D8 // A0A0D3D1B1 // A0A0D3EIF6 // A0A0D3D1F1 // A0A0D3EII0 // A0A0D3B9T7 // A0A0D3D1F4 // A0A0D3B9T5 // A0A0D3D137 // A0A0D3D150 // A0A0D3D1Z9 // A0A0D3D1U7 // A0A0D3EIC7 
GO:0043169	F	cation binding	50	317	2087	37767	4e-11	4e-09	// A0A0D3B9L2 // A0A0D3BA40 // A0A0D3B9Y9 // A0A0D3D1K8 // A0A0D3D1R2 // A0A0D3B9Y6 // A0A0D3B9N8 // A0A0D3B9Y0 // A0A0D3B9S7 // A0A0D3B9Z3 // A0A0D3D1T8 // A0A0D3B9S8 // A0A0D3D1M0 // A0A0D3D1K9 // A0A0D3D1T6 // A0A0D3B9Y8 // A0A0D3D1C5 // A0A0D3BA29 // A0A0D3B9W4 // A0A0D3B9U2 // A0A0D3B9S0 // A0A0D3B9K2 // A0A0D3D198 // A0A0D3D141 // A0A0D3B9K8 // A0A0D3B9L9 // A0A0D3EIG7 // A0A0D3D1Q3 // A0A0D3EIA0 // A0A0D3EIA1 // A0A0D3B9J9 // A0A0D3D1W1 // A0A0D3D1B2 // A0A0D3D1W2 // A0A0D3EIA8 // A0A0D3B9R7 // A0A0D3D1B4 // A0A0D3D1D8 // A0A0D3D1B1 // A0A0D3EIF6 // A0A0D3D1F1 // A0A0D3EII0 // A0A0D3B9T7 // A0A0D3D1F4 // A0A0D3B9T5 // A0A0D3D137 // A0A0D3D150 // A0A0D3D1Z9 // A0A0D3D1U7 // A0A0D3EIC7 
GO:0043167	F	ion binding	50	317	2087	37767	4e-11	4e-09	// A0A0D3B9L2 // A0A0D3BA40 // A0A0D3B9Y9 // A0A0D3D1K8 // A0A0D3D1R2 // A0A0D3B9Y6 // A0A0D3B9N8 // A0A0D3B9Y0 // A0A0D3B9S7 // A0A0D3B9Z3 // A0A0D3D1T8 // A0A0D3B9S8 // A0A0D3D1M0 // A0A0D3D1K9 // A0A0D3D1T6 // A0A0D3B9Y8 // A0A0D3D1C5 // A0A0D3BA29 // A0A0D3B9W4 // A0A0D3B9U2 // A0A0D3B9S0 // A0A0D3B9K2 // A0A0D3D198 // A0A0D3D141 // A0A0D3B9K8 // A0A0D3B9L9 // A0A0D3EIG7 // A0A0D3D1Q3 // A0A0D3EIA0 // A0A0D3EIA1 // A0A0D3B9J9 // A0A0D3D1W1 // A0A0D3D1B2 // A0A0D3D1W2 // A0A0D3EIA8 // A0A0D3B9R7 // A0A0D3D1B4 // A0A0D3D1D8 // A0A0D3D1B1 // A0A0D3EIF6 // A0A0D3D1F1 // A0A0D3EII0 // A0A0D3B9T7 // A0A0D3D1F4 // A0A0D3B9T5 // A0A0D3D137 // A0A0D3D150 // A0A0D3D1Z9 // A0A0D3D1U7 // A0A0D3EIC7 
GO:0000166	F	nucleotide binding	51	317	2267	37767	2.2e-10	1.6e-08	// A0A0D3B9L0 // A0A0D3EIC4 // A0A0D3B9N2 // A0A0D3B9N9 // A0A0D3EIF3 // A0A0D3EIB2 // A0A0D3B9S8 // A0A0D3D1V2 // A0A0D3D1V3 // A0A0D3B9M4 // A0A0D3B9U8 // A0A0D3EIH0 // A0A0D3B9W7 // A0A0D3D1J8 // A0A0D3B9W9 // A0A0D3D162 // A0A0D3B9K7 // A0A0D3BA36 // A0A0D3BA31 // A0A0D3D1Y0 // A0A0D3BA15 // A0A0D3D146 // A0A0D3B9K9 // A0A0D3BA38 // A0A0D3D1H2 // A0A0D3B9Z2 // A0A0D3B9K1 // A0A0D3EIE5 // A0A0D3B9Z7 // A0A0D3BA59 // A0A0D3BA58 // A0A0D3D197 // A0A0D3D1L5 // A0A0D3D144 // A0A0D3EIA2 // A0A0D3D1W1 // A0A0D3EIC8 // A0A0D3D1W2 // A0A0D3D1S8 // A0A0D3B9R6 // A0A0D3B9P6 // A0A0D3BA02 // A0A0D3B9V7 // A0A0D3B9V0 // A0A0D3EIC9 // A0A0D3D1V9 // A0A0D3D164 // A0A0D3D1Z9 // A0A0D3D170 // A0A0D3BA04 // A0A0D3D139 
GO:0005488	F	binding	147	317	11258	37767	4.7e-10	2.8e-08	// A0A0D3D1I5 // A0A0D3BA40 // A0A0D3D1V9 // A0A0D3D1J8 // A0A0D3EIB7 // A0A0D3D1A7 // A0A0D3EIB8 // A0A0D3D1V6 // A0A0D3D1V4 // A0A0D3B9W7 // A0A0D3B9W4 // A0A0D3B9W9 // A0A0D3BA36 // A0A0D3BA34 // A0A0D3D1Y2 // A0A0D3BA31 // A0A0D3BA30 // A0A0D3BA38 // A0A0D3B9L9 // A0A0D3BA59 // A0A0D3BA58 // A0A0D3D1W9 // A0A0D3D144 // A0A0D3EIA0 // A0A0D3EIA1 // A0A0D3EIA2 // A0A0D3D1M0 // A0A0D3D1W1 // A0A0D3D1W2 // A0A0D3EIA8 // A0A0D3B9P6 // A0A0D3B9P7 // A0A0D3B9P4 // A0A0D3D1F1 // A0A0D3EII0 // A0A0D3D1F7 // A0A0D3D1F4 // A0A0D3D137 // A0A0D3EIB2 // A0A0D3D139 // A0A0D3B9Y9 // A0A0D3B9Y8 // A0A0D3D1F6 // A0A0D3B9Y6 // A0A0D3B9Y0 // A0A0D3D1V2 // A0A0D3D1T8 // A0A0D3D1V3 // A0A0D3D1T6 // A0A0D3D1G9 // A0A0D3EIH0 // A0A0D3B9Q1 // A0A0D3D1G4 // A0A0D3D1R9 // A0A0D3B9Z2 // A0A0D3B9Z3 // A0A0D3EIG8 // A0A0D3B9Z7 // A0A0D3EIG7 // A0A0D3EIG5 // A0A0D3D197 // A0A0D3D1L5 // A0A0D3D195 // A0A0D3D193 // A0A0D3D192 // A0A0D3B9R6 // A0A0D3D198 // A0A0D3D1D8 // A0A0D3B9J7 // A0A0D3D1U7 // A0A0D3B9L2 // A0A0D3D1P8 // A0A0D3B9L0 // A0A0D3EIF6 // A0A0D3EIF3 // A0A0D3D1R2 // A0A0D3B9S9 // A0A0D3B9S8 // A0A0D3B9S7 // A0A0D3B9S0 // A0A0D3D1E7 // A0A0D3D1E5 // A0A0D3B9K7 // A0A0D3B9K2 // A0A0D3B9K1 // A0A0D3B9K0 // A0A0D3D162 // A0A0D3D163 // A0A0D3B9R7 // A0A0D3D166 // A0A0D3EI91 // A0A0D3B9K9 // A0A0D3B9K8 // A0A0D3EIE1 // A0A0D3B9M5 // A0A0D3B9M4 // A0A0D3EIE6 // A0A0D3D1Y0 // A0A0D3D1S5 // A0A0D3D1S3 // A0A0D3D1S9 // A0A0D3D1S8 // A0A0D3D1B4 // A0A0D3D1B2 // A0A0D3D1B1 // A0A0D3B9T7 // A0A0D3B9T5 // A0A0D3D164 // A0A0D3D1Z9 // A0A0D3D170 // A0A0D3BA04 // A0A0D3BA02 // A0A0D3D174 // A0A0D3B9N4 // A0A0D3B9N7 // A0A0D3D1K9 // A0A0D3D1K8 // A0A0D3B9N2 // A0A0D3B9N8 // A0A0D3B9N9 // A0A0D3D1P6 // A0A0D3EIE5 // A0A0D3D1C5 // A0A0D3B9U8 // A0A0D3D1C0 // A0A0D3B9U2 // A0A0D3BA15 // A0A0D3D146 // A0A0D3D141 // A0A0D3D143 // A0A0D3D1H2 // A0A0D3D1H8 // A0A0D3D1Q3 // A0A0D3EIC6 // A0A0D3EIC7 // A0A0D3EIC4 // A0A0D3B9J9 // A0A0D3EIC8 // A0A0D3EIC9 // A0A0D3B9V7 // A0A0D3B9V0 // A0A0D3B9V3 // A0A0D3D151 // A0A0D3D150 // A0A0D3D1X5 // A0A0D3D1X8 // A0A0D3BA29 
