GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0016043	P	cellular component organization	78	1130	1179	37767	3.7e-10	1e-07	// A0A0D3CWI9 // A0A0D3DDH2 // A0A0D3E4N7 // A0A0D3DBJ4 // A0A0D3CWG4 // A0A0D3B9Y4 // A0A0D3B9S8 // A0A0D3DBD2 // A0A0D3DC48 // A0A0D3DBS7 // A0A0D3EIB3 // A0A0D3DBK1 // A0A0D3DD89 // A0A0D3CY86 // A0A0D3DBJ2 // A0A0D3DDX7 // A0A0D3CVS8 // A0A0D3DBB2 // A0A0D3EI72 // A0A0D3DD80 // A0A0D3CVS2 // A0A0D3CY09 // A0A0D3DE49 // A0A0D3DC63 // A0A0D3CWZ1 // A0A0D3EID1 // A0A0D3CSR1 // A0A0D3CY63 // A0A0D3CSP8 // A0A0D3CYZ7 // A0A0D3DE45 // A0A0D3DE46 // A0A0D3CYG7 // A0A0D3CYA8 // A0A0D3DE63 // A0A0D3DD65 // A0A0D3E4P9 // A0A0D3CWD0 // A0A0D3CZ94 // A0A0D3DE68 // A0A0D3CYV0 // A0A0D3DBK2 // A0A0D3DC32 // A0A0D3DDS3 // A0A0D3CVL3 // A0A0D3E4T7 // A0A0D3E4V3 // A0A0D3CVJ2 // A0A0D3EIG5 // A0A0D3CYP4 // A0A0D3DDH0 // A0A0D3CZ64 // A0A0D3DDQ3 // A0A0D3EI65 // A0A0D3DDB6 // A0A0D3DD95 // A0A0D3CY75 // A0A0D3B9Z7 // A0A0D3DBV5 // A0A0D3B9P7 // A0A0D3CYV4 // A0A0D3DDF6 // A0A0D3CYH7 // A0A0D3DDD1 // A0A0D3B9T3 // A0A0D3DBR3 // A0A0D3DEB1 // A0A0D3DBR4 // A0A0D3DB85 // A0A0D3DD16 // A0A0D3DEB2 // A0A0D3CYB1 // A0A0D3DBL4 // A0A0D3CXX8 // A0A0D3CWE6 // A0A0D3DD50 // A0A0D3BA12 // A0A0D3B9S6 
GO:0006139	P	nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	158	1130	3198	37767	9.9e-10	2.6e-07	// A0A0D3CWG4 // A0A0D3CWP9 // A0A0D3EIB3 // A0A0D3CWX9 // A0A0D3EIB8 // A0A0D3DDE5 // A0A0D3CWW8 // A0A0D3CVM6 // A0A0D3CYK5 // A0A0D3DDG8 // A0A0D3DE66 // A0A0D3CXP3 // A0A0D3BA30 // A0A0D3DD43 // A0A0D3DE68 // A0A0D3DE69 // A0A0D3CYR3 // A0A0D3CYR2 // A0A0D3DDN9 // A0A0D3E4V1 // A0A0D3DB71 // A0A0D3DDN7 // A0A0D3E4V9 // A0A0D3DDN4 // A0A0D3DCZ7 // A0A0D3CY72 // A0A0D3CY75 // A0A0D3DBV5 // A0A0D3B9P7 // A0A0D3DDF6 // A0A0D3DDF4 // A0A0D3DEB2 // A0A0D3E4M2 // A0A0D3E4M4 // A0A0D3DB84 // A0A0D3DE74 // A0A0D3DC61 // A0A0D3CZ96 // A0A0D3DD32 // A0A0D3EIB7 // A0A0D3DC06 // A0A0D3DD35 // A0A0D3DDC1 // A0A0D3CVS3 // A0A0D3CX87 // A0A0D3DDY1 // A0A0D3CZ52 // A0A0D3DE48 // A0A0D3DE49 // A0A0D3DDA5 // A0A0D3DDA0 // A0A0D3DEC1 // A0A0D3E4Y9 // A0A0D3CXN0 // A0A0D3CXN1 // A0A0D3DD65 // A0A0D3DDH7 // A0A0D3CYE8 // A0A0D3CSN2 // A0A0D3CY09 // A0A0D3DBK1 // A0A0D3EIG8 // A0A0D3EIG4 // A0A0D3EIG5 // A0A0D3DDH3 // A0A0D3EIG1 // A0A0D3CWL1 // A0A0D3DBC9 // A0A0D3CZ64 // A0A0D3DBX5 // A0A0D3DD97 // A0A0D3CYW2 // A0A0D3DBT0 // A0A0D3DC63 // A0A0D3DD16 // A0A0D3DBL5 // A0A0D3B9J7 // A0A0D3DDX4 // A0A0D3DDX7 // A0A0D2ZVR0 // A0A0D3DBJ4 // A0A0D3CWT3 // A0A0D3E4Y7 // A0A0D3CSR1 // A0A0D3DD89 // A0A0D3CVI3 // A0A0D3CY86 // A0A0D3CY88 // A0A0D3DD86 // A0A0D3CVI9 // A0A0D3DEA3 // A0A0D3DCU4 // A0A0D3EID1 // A0A0D3CY01 // A0A0D3DCU9 // A0A0D3CY04 // A0A0D3CYG6 // A0A0D3B9K0 // A0A0D3EI91 // A0A0D3DC32 // A0A0D3EIE6 // A0A0D3E4Z1 // A0A0D3CVJ4 // A0A0D3CZA5 // A0A0D3CWJ3 // A0A0D3CZA9 // A0A0D3DDU6 // A0A0D3DD38 // A0A0D3DD39 // A0A0D3CY35 // A0A0D3DBR3 // A0A0D3DD33 // A0A0D3DBR4 // A0A0D3DBR7 // A0A0D3E4Y3 // A0A0D3DBK8 // A0A0D3BA09 // A0A0D3BA06 // A0A0D3BA04 // A0A0D3E4Q0 // A0A0D3EID7 // A0A0D3CWI9 // A0A0D3B9N2 // A0A0D3DC48 // A0A0D3CZB6 // A0A0D3CZB0 // A0A0D3CZB2 // A0A0D3DCW5 // A0A0D3EI72 // A0A0D3CZ13 // A0A0D3CZ15 // A0A0D3DE83 // A0A0D3DBQ4 // A0A0D3DD20 // A0A0D3CZ98 // A0A0D3CXR9 // A0A0D3CZ93 // A0A0D3BA12 // A0A0D3CVS7 // A0A0D3CX44 // A0A0D3E4T6 // A0A0D3CVS2 // A0A0D3DC52 // A0A0D3DBX2 // A0A0D3CYP4 // A0A0D3CWH1 // A0A0D3DBG7 // A0A0D3CX26 // A0A0D3CVL4 // A0A0D3CX45 // A0A0D3CY51 // A0A0D3DDD1 // A0A0D3DDD0 // A0A0D3CXK9 // A0A0D3CSQ1 // A0A0D3DDE2 // A0A0D3CYN3 // A0A0D3CXX5 
GO:0005976	P	polysaccharide metabolic process	23	1130	152	37767	1.8e-09	4.3e-07	// A0A0D3DBJ2 // A0A0D3BA47 // A0A0D3BA44 // A0A0D3CYS0 // A0A0D3DBD2 // A0A0D3DD51 // A0A0D3DDP5 // A0A0D3DBU5 // A0A0D3CY45 // A0A0D3CY06 // A0A0D3DB97 // A0A0D3CXR1 // A0A0D3DC54 // A0A0D3DC50 // A0A0D3DDH4 // A0A0D3EIG5 // A0A0D3CX00 // A0A0D3DDQ3 // A0A0D3DBT4 // A0A0D3B9T9 // A0A0D3DBR3 // A0A0D3BA22 // A0A0D3DBH0 
GO:0044264	P	cellular polysaccharide metabolic process	21	1130	127	37767	2.2e-09	5e-07	// A0A0D3CY45 // A0A0D3DC54 // A0A0D3B9T9 // A0A0D3BA47 // A0A0D3BA44 // A0A0D3DDH4 // A0A0D3DBR3 // A0A0D3EIG5 // A0A0D3CYS0 // A0A0D3DBD2 // A0A0D3CY06 // A0A0D3CX00 // A0A0D3BA22 // A0A0D3DB97 // A0A0D3DBH0 // A0A0D3DD51 // A0A0D3DC50 // A0A0D3DBT4 // A0A0D3DDP5 // A0A0D3DBU5 // A0A0D3CXR1 
GO:0044275	P	cellular carbohydrate catabolic process	20	1130	125	37767	8.8e-09	1.8e-06	// A0A0D3DD38 // A0A0D3CYR2 // A0A0D3B9T9 // A0A0D3CSR8 // A0A0D3DBR3 // A0A0D3DD33 // A0A0D3CYS0 // A0A0D3DD35 // A0A0D3CVS9 // A0A0D3DB84 // A0A0D3CVH6 // A0A0D3BA22 // A0A0D3DB97 // A0A0D3CVT0 // A0A0D3DBJ2 // A0A0D3DBH0 // A0A0D3CY06 // A0A0D3DD39 // A0A0D3DD32 // A0A0D3DDP5 
GO:0019318	P	hexose metabolic process	20	1130	126	37767	9.9e-09	1.9e-06	// A0A0D3DD38 // A0A0D3CYR2 // A0A0D3B9L0 // A0A0D3E4M2 // A0A0D3DBJ2 // A0A0D3CSR8 // A0A0D3DDN3 // A0A0D3DD32 // A0A0D3DBR3 // A0A0D3DD33 // A0A0D3DD35 // A0A0D3CVS9 // A0A0D3DB84 // A0A0D3CVT0 // A0A0D3CVT1 // A0A0D3CWE6 // A0A0D3DD39 // A0A0D3BA02 // A0A0D3CVJ2 // A0A0D3DDY1 
GO:0016052	P	carbohydrate catabolic process	20	1130	128	37767	1.3e-08	2.2e-06	// A0A0D3DD38 // A0A0D3CYR2 // A0A0D3B9T9 // A0A0D3CSR8 // A0A0D3DBR3 // A0A0D3DD33 // A0A0D3CYS0 // A0A0D3DD35 // A0A0D3CVS9 // A0A0D3DB84 // A0A0D3CVH6 // A0A0D3BA22 // A0A0D3DB97 // A0A0D3CVT0 // A0A0D3DBJ2 // A0A0D3DBH0 // A0A0D3CY06 // A0A0D3DD39 // A0A0D3DD32 // A0A0D3DDP5 
GO:0044248	P	cellular catabolic process	54	1130	746	37767	1.3e-08	2.2e-06	// A0A0D3CWE6 // A0A0D3DBJ2 // A0A0D3CSK7 // A0A0D3DC18 // A0A0D3CWT0 // A0A0D3CYS0 // A0A0D3CZ29 // A0A0D3DDP5 // A0A0D3CVT0 // A0A0D3CZ32 // A0A0D3CY86 // A0A0D3CVS3 // A0A0D3DBB7 // A0A0D3CSR8 // A0A0D3CZ14 // A0A0D3CWE3 // A0A0D3CY06 // A0A0D3DB97 // A0A0D3DBM5 // A0A0D3CVS8 // A0A0D3B9K0 // A0A0D3CYA3 // A0A0D3DDY5 // A0A0D3CYA7 // A0A0D3CYR2 // A0A0D3B9Z4 // A0A0D3B9Z7 // A0A0D3CZC3 // A0A0D3CZC2 // A0A0D3CVJ2 // A0A0D3EIG5 // A0A0D3CYP4 // A0A0D3CVS9 // A0A0D3EIG1 // A0A0D3CVH6 // A0A0D3CX26 // A0A0D3DED2 // A0A0D3CYL6 // A0A0D3DD38 // A0A0D3DD39 // A0A0D3B9T9 // A0A0D3DBP6 // A0A0D3DBR3 // A0A0D3DD33 // A0A0D3DD35 // A0A0D3CYF1 // A0A0D3DB84 // A0A0D3DD16 // A0A0D3BA22 // A0A0D3CXS5 // A0A0D3B9J9 // A0A0D3DBH0 // A0A0D3B9S6 // A0A0D3DD32 
GO:0006807	P	nitrogen compound metabolic process	176	1130	3826	37767	1.5e-08	2.4e-06	// A0A0D3CWG4 // A0A0D3CWP9 // A0A0D3EIB3 // A0A0D3CWX9 // A0A0D3EIB8 // A0A0D3DDE5 // A0A0D3CWW8 // A0A0D3CVM6 // A0A0D3CYK5 // A0A0D3DDG8 // A0A0D3DE66 // A0A0D3CXP3 // A0A0D3CYC9 // A0A0D3BA30 // A0A0D3DD43 // A0A0D3DE68 // A0A0D3DBM5 // A0A0D3CYR3 // A0A0D3CYR2 // A0A0D3DDN9 // A0A0D3E4V1 // A0A0D3DB71 // A0A0D3DDN7 // A0A0D3E4V9 // A0A0D3DDN4 // A0A0D3DCZ7 // A0A0D3CY72 // A0A0D3CY75 // A0A0D3DBV5 // A0A0D3B9P7 // A0A0D3DDF6 // A0A0D3DDF4 // A0A0D3DEB2 // A0A0D3EIB7 // A0A0D3E4M2 // A0A0D3E4M4 // A0A0D3DB84 // A0A0D3DE74 // A0A0D3CXQ0 // A0A0D3DC61 // A0A0D3CZ96 // A0A0D3DD32 // A0A0D3CYU3 // A0A0D3CVS2 // A0A0D3DC06 // A0A0D3DD35 // A0A0D3DDC1 // A0A0D3CVS3 // A0A0D3CX87 // A0A0D3DDY1 // A0A0D3CZ52 // A0A0D3DE48 // A0A0D3DE49 // A0A0D3DDA5 // A0A0D3E4N9 // A0A0D3DDA0 // A0A0D3DEC1 // A0A0D3E4Y9 // A0A0D3CXN0 // A0A0D3CXN1 // A0A0D3CYE6 // A0A0D3CYE3 // A0A0D3DD65 // A0A0D3DDH7 // A0A0D3CYE8 // A0A0D3CSN2 // A0A0D3CY09 // A0A0D3DBK1 // A0A0D3EIG8 // A0A0D3EIG4 // A0A0D3EIG5 // A0A0D3DDH3 // A0A0D3EIG1 // A0A0D3CVH6 // A0A0D3CWL1 // A0A0D3DBC9 // A0A0D3CZ64 // A0A0D3DBX5 // A0A0D3DD97 // A0A0D3CYW2 // A0A0D3DBT0 // A0A0D3DC63 // A0A0D3DD16 // A0A0D3DBL5 // A0A0D3B9J7 // A0A0D3DDX4 // A0A0D3DDX7 // A0A0D2ZVR0 // A0A0D3DBJ4 // A0A0D3CWT3 // A0A0D3E4Y7 // A0A0D3CSR1 // A0A0D3DD89 // A0A0D3CVI3 // A0A0D3CY86 // A0A0D3CY88 // A0A0D3DD86 // A0A0D3CVI9 // A0A0D3DBB7 // A0A0D3DEA3 // A0A0D3DCU4 // A0A0D3EID1 // A0A0D3CY01 // A0A0D3DCU9 // A0A0D3CY04 // A0A0D3CYG6 // A0A0D3B9K2 // A0A0D3E4M8 // A0A0D3EI91 // A0A0D3DC32 // A0A0D3DBI0 // A0A0D3EIE6 // A0A0D3E4Z1 // A0A0D3B9K0 // A0A0D3CVJ4 // A0A0D3CZA5 // A0A0D3CWJ3 // A0A0D3CZA9 // A0A0D3DCV1 // A0A0D3DDU6 // A0A0D3DD38 // A0A0D3DD39 // A0A0D3CY35 // A0A0D3DBR3 // A0A0D3DD33 // A0A0D3DBR4 // A0A0D3DBR7 // A0A0D3E4Y3 // A0A0D3DBK8 // A0A0D3BA09 // A0A0D3BA06 // A0A0D3BA04 // A0A0D3DE69 // A0A0D3E4Q0 // A0A0D3EID7 // A0A0D3CWI9 // A0A0D3B9N2 // A0A0D3DC48 // A0A0D3CSQ1 // A0A0D3CZB6 // A0A0D3CZB0 // A0A0D3CZB2 // A0A0D3DCW5 // A0A0D3EI72 // A0A0D3CZ13 // A0A0D3DBQ8 // A0A0D3DE83 // A0A0D3DBQ4 // A0A0D3DD20 // A0A0D3CZ98 // A0A0D3CXR9 // A0A0D3CZ93 // A0A0D3CYA6 // A0A0D3BA12 // A0A0D3CVS7 // A0A0D3CX44 // A0A0D3E4T6 // A0A0D3DC50 // A0A0D3DC52 // A0A0D3DBX2 // A0A0D3CYP4 // A0A0D3CWH1 // A0A0D3DBG7 // A0A0D3B9Q6 // A0A0D3CX26 // A0A0D3CZ15 // A0A0D3CVL4 // A0A0D3CX45 // A0A0D3CY51 // A0A0D3DDD1 // A0A0D3DDD0 // A0A0D3CXK9 // A0A0D3CZ29 // A0A0D3DDE2 // A0A0D3CYN3 // A0A0D3CXX5 
GO:0006006	P	glucose metabolic process	16	1130	86	37767	4.2e-08	6.3e-06	// A0A0D3DD38 // A0A0D3CYR2 // A0A0D3B9L0 // A0A0D3DBJ2 // A0A0D3CSR8 // A0A0D3DD32 // A0A0D3DBR3 // A0A0D3DD33 // A0A0D3DD35 // A0A0D3CVS9 // A0A0D3DB84 // A0A0D3CVT0 // A0A0D3CVT1 // A0A0D3CWE6 // A0A0D3DD39 // A0A0D3CVJ2 
GO:0005996	P	monosaccharide metabolic process	22	1130	168	37767	4.2e-08	6.3e-06	// A0A0D3B9L0 // A0A0D3DBJ2 // A0A0D3CWE6 // A0A0D3CVT0 // A0A0D3CVT1 // A0A0D3DD33 // A0A0D3CSR8 // A0A0D3CYE3 // A0A0D3DDY1 // A0A0D3CYR2 // A0A0D3DDN3 // A0A0D3CVJ2 // A0A0D3CVS9 // A0A0D3DD38 // A0A0D3DD39 // A0A0D3DD32 // A0A0D3E4M2 // A0A0D3DD35 // A0A0D3DB84 // A0A0D3CVG9 // A0A0D3BA02 // A0A0D3DBR3 
GO:0042743	P	hydrogen peroxide metabolic process	10	1130	27	37767	7e-08	9.9e-06	// A0A0D3CVH6 // A0A0D3CVJ4 // A0A0D3E4Z6 // A0A0D3CX00 // A0A0D3DDB7 // A0A0D3CYC9 // A0A0D3B9J9 // A0A0D3CXS5 // A0A0D3CZ32 // A0A0D3DD47 
GO:0044265	P	cellular macromolecule catabolic process	38	1130	465	37767	1.1e-07	1.5e-05	// A0A0D3CWE6 // A0A0D3DBJ2 // A0A0D3CSK7 // A0A0D3CWE3 // A0A0D3CYS0 // A0A0D3DDP5 // A0A0D3CVT0 // A0A0D3CY86 // A0A0D3B9S6 // A0A0D3CSR8 // A0A0D3CZ14 // A0A0D3CY06 // A0A0D3DB97 // A0A0D3B9K0 // A0A0D3DDY5 // A0A0D3CYR2 // A0A0D3CVS3 // A0A0D3CZC3 // A0A0D3CZC2 // A0A0D3CVJ2 // A0A0D3EIG5 // A0A0D3CYP4 // A0A0D3CVS9 // A0A0D3CVS8 // A0A0D3CVH6 // A0A0D3CX26 // A0A0D3DD38 // A0A0D3DD39 // A0A0D3B9T9 // A0A0D3DBR3 // A0A0D3DD33 // A0A0D3DD35 // A0A0D3CYF1 // A0A0D3DB84 // A0A0D3DD16 // A0A0D3BA22 // A0A0D3DBH0 // A0A0D3DD32 
GO:0070646	P	protein modification by small protein removal	9	1130	22	37767	1.6e-07	2.1e-05	// A0A0D3CVJ4 // A0A0D3DDH3 // A0A0D3CX00 // A0A0D3EIB3 // A0A0D3DD89 // A0A0D3E4Z6 // A0A0D3CY86 // A0A0D3DDB7 // A0A0D3DD47 
GO:0009891	P	positive regulation of biosynthetic process	14	1130	76	37767	3.3e-07	3.9e-05	// A0A0D3EID7 // A0A0D3DD16 // A0A0D3DC32 // A0A0D3DEB2 // A0A0D3EIG4 // A0A0D3CXX5 // A0A0D3CY01 // A0A0D3CVH6 // A0A0D3DD27 // A0A0D3EIB3 // A0A0D3CSR1 // A0A0D3CZ64 // A0A0D3CY86 // A0A0D3DDX4 
GO:0031328	P	positive regulation of cellular biosynthetic process	14	1130	76	37767	3.3e-07	3.9e-05	// A0A0D3EID7 // A0A0D3DD16 // A0A0D3DC32 // A0A0D3DEB2 // A0A0D3EIG4 // A0A0D3CXX5 // A0A0D3CY01 // A0A0D3CVH6 // A0A0D3DD27 // A0A0D3EIB3 // A0A0D3CSR1 // A0A0D3CZ64 // A0A0D3CY86 // A0A0D3DDX4 
GO:0022607	P	cellular component assembly	26	1130	265	37767	4.9e-07	5.7e-05	// A0A0D3CWE6 // A0A0D3DBJ4 // A0A0D3CWG4 // A0A0D3B9Y4 // A0A0D3DBS7 // A0A0D3B9S6 // A0A0D3CY63 // A0A0D3DE49 // A0A0D3CSR1 // A0A0D3CSP8 // A0A0D3CYZ7 // A0A0D3DE45 // A0A0D3DD65 // A0A0D3CYV4 // A0A0D3CZ94 // A0A0D3DE68 // A0A0D3DBK2 // A0A0D3DDS3 // A0A0D3DDH0 // A0A0D3DDH2 // A0A0D3CY75 // A0A0D3DDF6 // A0A0D3B9T3 // A0A0D3CYB1 // A0A0D3DBL4 // A0A0D3DDX7 
GO:0043414	P	macromolecule methylation	14	1130	83	37767	8.4e-07	9.3e-05	// A0A0D3DC32 // A0A0D3DB71 // A0A0D3E4N7 // A0A0D3DBR4 // A0A0D3DC48 // A0A0D3EIG1 // A0A0D3CZ98 // A0A0D3EIB3 // A0A0D3DD89 // A0A0D3DBR7 // A0A0D3CY86 // A0A0D3DBX4 // A0A0D3CY75 // A0A0D3CZ96 
GO:0006730	P	one-carbon metabolic process	16	1130	111	37767	9.2e-07	9.9e-05	// A0A0D3DC32 // A0A0D3E4N7 // A0A0D3DB71 // A0A0D3BA30 // A0A0D3DBR4 // A0A0D3DBR7 // A0A0D3EIG1 // A0A0D3E4N2 // A0A0D3EIB3 // A0A0D3DD89 // A0A0D3DC48 // A0A0D3CY86 // A0A0D3CZ98 // A0A0D3DBX4 // A0A0D3CY75 // A0A0D3CZ96 
GO:0045488	P	pectin metabolic process	8	1130	21	37767	1.2e-06	0.00013	// A0A0D3B9T9 // A0A0D3CYS0 // A0A0D3CY06 // A0A0D3DDP5 // A0A0D3BA22 // A0A0D3DB97 // A0A0D3DBJ2 // A0A0D3DBH0 
GO:0070592	P	cell wall polysaccharide biosynthetic process	6	1130	8	37767	1.5e-06	0.00013	// A0A0D3CY45 // A0A0D3DDH4 // A0A0D3EIG5 // A0A0D3DBD2 // A0A0D3CX00 // A0A0D3DBU5 
GO:0034637	P	cellular carbohydrate biosynthetic process	20	1130	177	37767	1.4e-06	0.00013	// A0A0D3CY45 // A0A0D3CYU7 // A0A0D3CWE6 // A0A0D3E4M2 // A0A0D3BA47 // A0A0D3BA44 // A0A0D3CXX9 // A0A0D3DDH4 // A0A0D3DBR3 // A0A0D3EIG5 // A0A0D3DBD2 // A0A0D3DBU5 // A0A0D3CX00 // A0A0D3CVG9 // A0A0D3DD51 // A0A0D3DC50 // A0A0D3DBT4 // A0A0D3CVJ2 // A0A0D3EIG4 // A0A0D3CXR1 
GO:0010383	P	cell wall polysaccharide metabolic process	7	1130	14	37767	1.4e-06	0.00013	// A0A0D3CY45 // A0A0D3DBJ2 // A0A0D3DDH4 // A0A0D3EIG5 // A0A0D3DBD2 // A0A0D3CX00 // A0A0D3DBU5 
GO:0045492	P	xylan biosynthetic process	6	1130	8	37767	1.5e-06	0.00013	// A0A0D3CY45 // A0A0D3DDH4 // A0A0D3EIG5 // A0A0D3DBD2 // A0A0D3CX00 // A0A0D3DBU5 
GO:0045941	P	positive regulation of transcription	12	1130	63	37767	1.7e-06	0.00014	// A0A0D3EID7 // A0A0D3DC32 // A0A0D3DEB2 // A0A0D3EIG4 // A0A0D3CXX5 // A0A0D3CY01 // A0A0D3DD16 // A0A0D3CSR1 // A0A0D3EIB3 // A0A0D3CZ64 // A0A0D3CY86 // A0A0D3DDX4 
GO:0010628	P	positive regulation of gene expression	12	1130	63	37767	1.7e-06	0.00014	// A0A0D3EID7 // A0A0D3DC32 // A0A0D3DEB2 // A0A0D3EIG4 // A0A0D3CXX5 // A0A0D3CY01 // A0A0D3DD16 // A0A0D3CSR1 // A0A0D3EIB3 // A0A0D3CZ64 // A0A0D3CY86 // A0A0D3DDX4 
GO:0048522	P	positive regulation of cellular process	19	1130	163	37767	1.7e-06	0.00014	// A0A0D3EID7 // A0A0D3DD16 // A0A0D3CVL3 // A0A0D3CY01 // A0A0D3DEB2 // A0A0D3EIG4 // A0A0D3CYP4 // A0A0D3CXX5 // A0A0D3CVH6 // A0A0D3DD27 // A0A0D3EIB3 // A0A0D3CVI6 // A0A0D3CZ64 // A0A0D3CSR1 // A0A0D3CY86 // A0A0D3EI65 // A0A0D3DDX4 // A0A0D3CY75 // A0A0D3DC32 
GO:0009311	P	oligosaccharide metabolic process	11	1130	52	37767	1.8e-06	0.00015	// A0A0D3CYU7 // A0A0D3DD51 // A0A0D3DC50 // A0A0D3DC54 // A0A0D3DBR3 // A0A0D3DCV8 // A0A0D3CXX9 // A0A0D3EIC1 // A0A0D3CWW7 // A0A0D3DBT4 // A0A0D3CY36 
GO:0032259	P	methylation	14	1130	90	37767	2e-06	0.00016	// A0A0D3DC32 // A0A0D3DB71 // A0A0D3E4N7 // A0A0D3DBR4 // A0A0D3DC48 // A0A0D3EIG1 // A0A0D3CZ98 // A0A0D3EIB3 // A0A0D3DD89 // A0A0D3DBR7 // A0A0D3CY86 // A0A0D3DBX4 // A0A0D3CY75 // A0A0D3CZ96 
GO:0051276	P	chromosome organization	22	1130	216	37767	2.1e-06	0.00016	// A0A0D3DBD2 // A0A0D3DC48 // A0A0D3EIB3 // A0A0D3DD89 // A0A0D3CY86 // A0A0D3EI72 // A0A0D3CY09 // A0A0D3E4N7 // A0A0D3DE46 // A0A0D3CYG7 // A0A0D3BA12 // A0A0D3DBK1 // A0A0D3CVS2 // A0A0D3EIG5 // A0A0D3CYP4 // A0A0D3CY75 // A0A0D3DEB2 // A0A0D3DEB1 // A0A0D3DBR4 // A0A0D3DD16 // A0A0D3DDX7 // A0A0D3DC63 
GO:0006066	P	alcohol metabolic process	25	1130	270	37767	2.1e-06	0.00016	// A0A0D3B9L0 // A0A0D3DD33 // A0A0D3CWE6 // A0A0D3CVT0 // A0A0D3CVT1 // A0A0D3DBJ2 // A0A0D3CVM4 // A0A0D3CSR8 // A0A0D3CYE3 // A0A0D3CVJ2 // A0A0D3DDY1 // A0A0D3CYR2 // A0A0D3DDN3 // A0A0D3EIG4 // A0A0D3CVS9 // A0A0D3DCV1 // A0A0D3DD38 // A0A0D3DD39 // A0A0D3DBR3 // A0A0D3E4M2 // A0A0D3DD35 // A0A0D3DB84 // A0A0D3CVG9 // A0A0D3BA02 // A0A0D3DD32 
GO:0009933	P	meristem structural organization	11	1130	53	37767	2.2e-06	0.00016	// A0A0D3DB76 // A0A0D3E4V1 // A0A0D3DEB2 // A0A0D3DBD2 // A0A0D3DC48 // A0A0D3DDQ3 // A0A0D3CVM6 // A0A0D3DBU7 // A0A0D3CWM0 // A0A0D3CY75 // A0A0D3CWY7 
GO:0031325	P	positive regulation of cellular metabolic process	14	1130	91	37767	2.2e-06	0.00016	// A0A0D3EID7 // A0A0D3DD16 // A0A0D3DC32 // A0A0D3DEB2 // A0A0D3EIG4 // A0A0D3CXX5 // A0A0D3CY01 // A0A0D3CVH6 // A0A0D3DD27 // A0A0D3EIB3 // A0A0D3CSR1 // A0A0D3CZ64 // A0A0D3CY86 // A0A0D3DDX4 
GO:0009893	P	positive regulation of metabolic process	14	1130	92	37767	2.5e-06	0.00018	// A0A0D3EID7 // A0A0D3DD16 // A0A0D3DC32 // A0A0D3DEB2 // A0A0D3EIG4 // A0A0D3CXX5 // A0A0D3CY01 // A0A0D3CVH6 // A0A0D3DD27 // A0A0D3EIB3 // A0A0D3CSR1 // A0A0D3CZ64 // A0A0D3CY86 // A0A0D3DDX4 
GO:0006350	P	transcription	95	1130	1923	37767	2.9e-06	0.0002	// A0A0D3CWG4 // A0A0D3EIB3 // A0A0D3CWX9 // A0A0D3EIB8 // A0A0D3CY72 // A0A0D3CVM6 // A0A0D3CYK5 // A0A0D3DDG8 // A0A0D3CXP3 // A0A0D3DE68 // A0A0D3DE69 // A0A0D3DDN9 // A0A0D3E4V1 // A0A0D3DDN7 // A0A0D3DDN4 // A0A0D3CWW8 // A0A0D3DDF4 // A0A0D3DEB2 // A0A0D3E4M4 // A0A0D3CX87 // A0A0D3DC61 // A0A0D3EIB7 // A0A0D3CZ52 // A0A0D3DE49 // A0A0D3DDA0 // A0A0D3DEC1 // A0A0D3E4Y9 // A0A0D3CXN0 // A0A0D3CXN1 // A0A0D3DD65 // A0A0D3EIG4 // A0A0D3EIG8 // A0A0D3DBK8 // A0A0D3CWL1 // A0A0D3CZ64 // A0A0D3CYW2 // A0A0D3DD16 // A0A0D3B9J7 // A0A0D3DDX4 // A0A0D3DDX7 // A0A0D2ZVR0 // A0A0D3DBJ4 // A0A0D3E4Y7 // A0A0D3DD89 // A0A0D3CVI3 // A0A0D3CY86 // A0A0D3CY88 // A0A0D3DD86 // A0A0D3CVI9 // A0A0D3DCU4 // A0A0D3CY01 // A0A0D3DCU9 // A0A0D3CY04 // A0A0D3EI91 // A0A0D3DC32 // A0A0D3EIE6 // A0A0D3E4Z1 // A0A0D3CVJ4 // A0A0D3CZA5 // A0A0D3CWJ3 // A0A0D3DDU6 // A0A0D3CX44 // A0A0D3CX45 // A0A0D3DBR4 // A0A0D3BA09 // A0A0D3BA06 // A0A0D3BA04 // A0A0D3E4Q0 // A0A0D3EID7 // A0A0D3DC48 // A0A0D3E4Y3 // A0A0D3CZB0 // A0A0D3CZB2 // A0A0D3DCW5 // A0A0D3EI72 // A0A0D3CZ13 // A0A0D3CZ15 // A0A0D3DBQ4 // A0A0D3DD20 // A0A0D3CXR9 // A0A0D3CZ93 // A0A0D3BA12 // A0A0D3CVS7 // A0A0D3E4T6 // A0A0D3DC52 // A0A0D3CXX5 // A0A0D3CWH1 // A0A0D3DBG7 // A0A0D3CX26 // A0A0D3CY51 // A0A0D3DDD0 // A0A0D3CXK9 // A0A0D3CSQ1 // A0A0D3CSR1 // A0A0D3CYN3 
